SEGMENTID,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH, STREET_HEADING, COMMENTS,START_LONGITUDE, START_LATITUDE,END_LONGITUDE, END_LATITUDE, CURRENT_SPEED, LAST_UPDATED
1060,Randolph,WB,Racine,Ogden,0.34,W,,-87.65671899,41.88426755,-87.66333196,41.88426411,-1,12/21/16 10:50 PM
1061,Washington,WB,Randolph,1550 West,0.1,W,,-87.66333196,41.88426411,-87.6648232,41.88318059,-1,12/21/16 10:50 PM
1062,Washington,WB,1550 West,Ashland,0.1,W,,-87.6648232,41.88318059,-87.66686997,41.88343618,-1,12/21/16 10:50 PM
1063,Washington,WB,Ashland,Damen,0.5,W,,-87.66686997,41.88343618,-87.67668895,41.88328412,-1,12/21/16 10:50 PM
1064,Washington,WB,Damen,Western,0.5,W,,-87.67668895,41.88328412,-87.68648318,41.88313341,-1,11/2/11 10:31 AM
1065,Washington,WB,Kostner,Cicero,0.510504045,W,,-87.74536029,41.88212644,-87.73545778,41.88208991,-1,7/21/10 2:51 PM
1066,Washington,WB,Pulaski,Kostner,0.501846836,W,,-87.7354629,41.88212644,-87.7257277,41.88212644,-1,7/21/10 2:51 PM
1067,Washington,WB,Central Park,Pulaski,0.511603281,W,,-87.7257329,41.88212644,-87.71582642,41.88167941,-1,7/21/10 2:51 PM
1068,Washington,WB,Warren,Central Park,0.170820505,W,,-87.71583171,41.88167941,-87.71252737,41.88189788,-1,7/21/10 2:51 PM
1069,87th,WB,Cicero,Central,1.011124862,W,Outside City Limits,-87.74107328,41.73474374,-87.76062664,41.73437358,-1,7/21/10 2:50 PM
1070,95th,EB,Harlem,Ridgeland,0.966706482,W,Outside City Limits,-87.79859643,41.71911424,-87.77990837,41.71952248,-1,7/21/10 2:51 PM
1071,95th,EB,Ridgeland,Southwest Hwy,0.596381306,W,Outside City Limits,-87.77990837,41.71952248,-87.76837612,41.71967218,-1,7/21/10 2:51 PM
1072,95th,EB,Southwest Hwy,Central,0.414209785,W,Outside City Limits,-87.76837612,41.71967218,-87.76036534,41.7196627,-1,7/21/10 2:51 PM
1073,95th,EB,Central,Cicero,1.010870968,W,Outside City Limits,-87.76036534,41.7196627,-87.74082038,41.72000268,-1,7/21/10 2:51 PM
1074,95th,EB,Cicero,Pulaski,1.009105163,W,Outside City Limits,-87.74082038,41.72000268,-87.72131135,41.72039715,-1,7/21/10 2:51 PM
1075,95th,WB,Ridgeland,Harlem,0.966706482,W,Outside City Limits,-87.77990602,41.7197969,-87.79859416,41.71938866,-1,7/21/10 2:51 PM
1076,95th,WB,Southwest Hwy,Ridgeland,0.596381306,W,Outside City Limits,-87.76837372,41.7199466,-87.77990602,41.7197969,-1,7/21/10 2:51 PM
1077,95th,WB,Central,Southwest Hwy,0.414209785,W,Outside City Limits,-87.7603629,41.71993713,-87.76837372,41.7199466,-1,7/21/10 2:51 PM
1078,95th,WB,Cicero,Central,1.010870968,W,Outside City Limits,-87.74081786,41.7202771,-87.7603629,41.71993713,-1,7/21/10 2:51 PM
1079,95th,WB,Pulaski,Cicero,1.009105163,W,Outside City Limits,-87.72130874,41.72067157,-87.74081786,41.7202771,-1,7/21/10 2:51 PM
1080,127th,EB,I-57 Expy,Halsted,1.095933181,W,Outside City Limits,-87.66253984,41.66284973,-87.64136835,41.6631935,-1,7/21/10 2:51 PM
1081,127th,EB,Halsted,Indiana,1.226810174,W,Outside City Limits,-87.64136835,41.6631935,-87.61766327,41.66328161,36,12/21/16 10:50 PM
1082,130th,EB,Indiana,I-94 Expy,1.535623684,E,Outside City Limits,-87.61845493,41.65897022,-87.58880587,41.65981881,23,12/21/16 10:50 PM
1083,130th,EB,I-94 Expy,Torrence,1.528646714,E,Outside City Limits,-87.58880587,41.65981881,-87.55928782,41.65905213,-1,12/21/16 10:50 PM
1084,127th,WB,Pulaski,I-294 Expy,0.883600755,W,Outside City Limits,-87.71916828,41.66229906,-87.7362364,41.66197735,-1,7/21/10 2:51 PM
1085,127th,WB,Kedzie,Pulaski,1.00285924,W,Outside City Limits,-87.69979455,41.66260282,-87.71916828,41.66229906,-1,7/21/10 2:51 PM
1086,127th,WB,Western,Kedzie,1.020655748,W,Outside City Limits,-87.6800742,41.66278607,-87.69979455,41.66260282,-1,7/21/10 2:51 PM
1087,127th,WB,I-57 Expy,Western,0.907892222,W,Outside City Limits,-87.66253699,41.66312415,-87.6800742,41.66278607,-1,7/21/10 2:51 PM
1088,127th,WB,Halsted,I-57 Expy,1.095933181,W,Outside City Limits,-87.64136541,41.66346792,-87.66253699,41.66312415,-1,7/21/10 2:51 PM
1089,127th,WB,Indiana,Halsted,1.226810174,E,Outside City Limits,-87.61766023,41.66355603,-87.64136541,41.66346792,-1,12/21/16 10:50 PM
1090,130th,WB,I-94 Expy,Indiana,1.535623684,E,Outside City Limits,-87.58880271,41.66009323,-87.61845189,41.65924464,-1,12/21/16 10:50 PM
1091,130th,WB,Torrence,I-94 Expy,1.528646714,E,Outside City Limits,-87.55928453,41.65932654,-87.58880271,41.66009323,-1,12/21/16 10:50 PM
1092,Cicero,NB,I-294 Expy,111th,1.936425526,S,Outside City Limits,-87.73841617,41.66292448,-87.73957476,41.69096945,-1,7/21/10 2:51 PM
1093,Cicero,NB,111th,103rd,1.008486946,S,Outside City Limits,-87.73957476,41.69096945,-87.74007393,41.70557738,-1,7/21/10 2:51 PM
1094,Roosevelt,EB,Harlem,Ridgeland,1.04519885,W,Outside City Limits,-87.80419733,41.86488142,-87.78394363,41.86525559,-1,7/21/10 2:51 PM
1095,Roosevelt,EB,Ridgeland,Austin,0.503414827,W,Outside City Limits,-87.78394363,41.86525559,-87.77418776,41.86541158,-1,7/21/10 2:51 PM
1096,Roosevelt,WB,Ridgeland,Harlem,1.04519885,W,Outside City Limits,-87.78394128,41.86553001,-87.80419507,41.86515584,-1,7/21/10 2:51 PM
1097,Roosevelt,WB,Austin,Ridgeland,0.503414827,W,Outside City Limits,-87.77418537,41.865686,-87.78394128,41.86553001,-1,7/21/10 2:51 PM
1098,Cermak,EB,Harlem,Ridgeland,1.039419494,W,Outside City Limits,-87.80361332,41.85023809,-87.78348069,41.850728,25,12/21/16 10:50 PM
1099,Cermak,EB,Ridgeland,Central,1,W,Outside City Limits,-87.78348069,41.850728,-87.76348069,41.850728,24,12/21/16 10:50 PM
1100,Cermak,EB,Central,Cicero,1,W,Outside City Limits,-87.76348069,41.850728,-87.74426891,41.85120592,23,12/21/16 10:50 PM
1101,Cermak,EB,Cicero,City Boundary,0.246436742,W,Outside City Limits,-87.74426891,41.85120592,-87.73949333,41.85124171,35,12/21/16 10:50 PM
1102,Cermak,WB,Ridgeland,Harlem,1.039419494,W,Outside City Limits,-87.78347834,41.85100241,-87.80361105,41.8505125,-1,12/21/16 10:50 PM
1103,Cermak,WB,Central,Ridgeland,1,W,Outside City Limits,-87.763913,41.851385,-87.78347834,41.85100241,28,12/21/16 10:50 PM
1104,Cermak,WB,Cicero,Central,1,W,Outside City Limits,-87.74426639,41.85148034,-87.763913,41.851385,29,12/21/16 10:50 PM
1105,Cermak,WB,City Boundary,Cicero,0.246436742,W,Outside City Limits,-87.73949079,41.85151612,-87.74426639,41.85148034,36,12/21/16 10:50 PM
1106,IL-171,EB,I-55 Expy,Archer,0.587255392,W,Outside City Limits,-87.82082858,41.79350683,-87.80989377,41.79117427,-1,7/21/10 2:51 PM
1107,Archer,EB,1st Ave,Harlem,0.431797331,W,Outside City Limits,-87.80989377,41.79117427,-87.80158934,41.7918963,-1,7/21/10 2:51 PM
1108,IL-171,WB,Archer,I-55 Expy,0.587255392,W,Outside City Limits,-87.80989154,41.79144869,-87.8208264,41.79378124,-1,7/21/10 2:51 PM
1109,Archer,WB,Harlem,1st Ave,0.431797331,W,Outside City Limits,-87.80158707,41.79217072,-87.80989154,41.79144869,-1,7/21/10 2:51 PM
1110,87th,EB,Harlem,Ridgeland,0.996672897,W,Outside City Limits,-87.79914104,41.73340647,-87.77986682,41.73375434,-1,7/21/10 2:51 PM
1111,87th,EB,Ridgeland,Central,0.994779835,W,Outside City Limits,-87.77986682,41.73375434,-87.76062907,41.73409916,-1,7/21/10 2:51 PM
1112,87th,EB,Central,Cicero,1.011124862,W,Outside City Limits,-87.76062907,41.73409916,-87.74107581,41.73446932,-1,7/21/10 2:51 PM
1113,87th,WB,Ridgeland,Harlem,0.996672897,W,Outside City Limits,-87.77986447,41.73402876,-87.79913877,41.73368089,-1,7/21/10 2:51 PM
1114,87th,WB,Central,Ridgeland,0.994779835,W,Outside City Limits,-87.76062664,41.73437358,-87.77986447,41.73402876,-1,7/21/10 2:51 PM
1115,111th,EB,Crawford,Kedzie,1.007277694,W,Outside City Limits,-87.72029916,41.69122501,-87.70082905,41.69143058,29,12/21/16 10:50 PM
1116,111th,EB,Kedzie,Western,1.017751514,W,Outside City Limits,-87.70082905,41.69143058,-87.68115654,41.69164195,30,12/21/16 10:50 PM
1117,111th,WB,Kedzie,Crawford,1.007277694,W,Outside City Limits,-87.70082636,41.691705,-87.72029655,41.69149943,25,12/21/16 10:50 PM
1118,111th,WB,Western,Kedzie,1.017751514,W,Outside City Limits,-87.68115376,41.69191637,-87.70082636,41.691705,-1,12/21/16 10:50 PM
1119,127th,EB,I-294 Expy,Pulaski,0.883600755,W,Outside City Limits,-87.73623893,41.66170293,-87.71917089,41.66202464,-1,7/21/10 2:51 PM
1120,127th,EB,Pulaski,Kedzie,1.00285924,W,Outside City Limits,-87.71917089,41.66202464,-87.69979724,41.6623284,-1,7/21/10 2:51 PM
1121,127th,EB,Kedzie,Western,1.020655748,W,Outside City Limits,-87.69979724,41.6623284,-87.68007697,41.66251165,-1,7/21/10 2:51 PM
1122,127th,EB,Western,I-57 Expy,0.907892222,W,Outside City Limits,-87.68007697,41.66251165,-87.66253984,41.66284973,-1,7/21/10 2:51 PM
1123,Cicero,NB,103rd,95th,1.005926699,S,Outside City Limits,-87.74007393,41.70557738,-87.74062492,41.72014712,-1,8/2/11 2:21 PM
1124,Cicero,NB,95th,87th,0.987950843,S,Outside City Limits,-87.74062492,41.72014712,-87.740933,41.73446035,12,12/21/16 10:50 PM
1125,Cicero,NB,Pershing,31st,1.008068417,S,Outside City Limits,-87.74340541,41.82213967,-87.74356486,41.83674551,31,12/21/16 10:50 PM
1126,Cicero,NB,31st,Cermak,1.000915218,S,Outside City Limits,-87.74356486,41.83674551,-87.74406669,41.85124331,32,12/21/16 10:50 PM
1127,Cicero,NB,Cermak,Roosevelt,1.016147694,S,Outside City Limits,-87.74406669,41.85124331,-87.74461809,41.86596086,26,12/21/16 10:50 PM
1128,Cicero,SB,111th,I-294 Expy,1.936425526,S,Outside City Limits,-87.73994088,41.69097134,-87.73878212,41.66292637,-1,7/21/10 2:50 PM
1129,Cicero,SB,103rd,111th,1.008486946,S,Outside City Limits,-87.74044013,41.70557927,-87.73994088,41.69097134,-1,7/21/10 2:51 PM
1130,Cicero,SB,95th,103rd,1.005926699,S,Outside City Limits,-87.7409912,41.72014901,-87.74044013,41.70557927,-1,7/21/10 2:51 PM
1131,Cicero,SB,87th,95th,0.987950843,S,Outside City Limits,-87.74129936,41.73446224,-87.7409912,41.72014901,-1,7/21/10 2:51 PM
1132,Cicero,SB,31st,Pershing,1.008068417,S,Outside City Limits,-87.74393181,41.8367474,-87.74377227,41.82214155,33,12/21/16 10:50 PM
1133,Cicero,SB,Cermak,31st,1.000915218,S,Outside City Limits,-87.74443372,41.85124519,-87.74393181,41.8367474,27,12/21/16 10:50 PM
1134,Cicero,SB,Roosevelt,Cermak,1.016147694,S,Outside City Limits,-87.7449852,41.86596274,-87.74443372,41.85124519,28,12/21/16 10:50 PM
1135,Harlem,NB,95th,87th,0.985856856,S,Outside City Limits,-87.79833517,41.71925847,-87.79889815,41.73353707,-1,7/21/10 2:51 PM
1136,Harlem,NB,87th,79th,1.02154902,S,Outside City Limits,-87.79889815,41.73353707,-87.79960734,41.7483295,-1,7/21/10 2:51 PM
1137,Harlem,NB,79th,71st,0.998187349,S,Outside City Limits,-87.79960734,41.7483295,-87.800074,41.7627887,-1,7/21/10 2:51 PM
1138,Harlem,NB,71st,6700 South,0.591573842,S,Outside City Limits,-87.800074,41.7627887,-87.80465357,41.77064486,-1,7/21/10 2:51 PM
1139,Harlem,NB,6700 South,63rd,0.261893471,S,Outside City Limits,-87.80465357,41.77064486,-87.80071556,41.77729068,-1,7/21/10 2:51 PM
1141,Harlem,NB,53RD,I-55 Expy,0.25610823,S,Outside City Limits,-87.8015093,41.79581204,-87.80176472,41.79951801,-1,7/21/10 2:51 PM
1142,Harlem,NB,I-55 Expy,47th,0.471806001,S,Outside City Limits,-87.80176472,41.79951801,-87.80180358,41.80635422,-1,7/21/10 2:51 PM
1143,Harlem,NB,47th,41ST,0.777183217,S,Outside City Limits,-87.80180358,41.80635422,-87.80223878,41.81761054,-1,7/21/10 2:51 PM
1144,Harlem,NB,41ST,Pershing,0.251006425,S,Outside City Limits,-87.80223878,41.81761054,-87.8024252,41.82124483,-1,7/21/10 2:51 PM
1145,Harlem,NB,Pershing,Ogden,0.173022844,S,Outside City Limits,-87.8024252,41.82124483,-87.80252191,41.82375081,-1,7/21/10 2:51 PM
1146,Harlem,NB,Ogden,26th,1.336960097,S,Outside City Limits,-87.80252191,41.82375081,-87.80325002,41.84311503,-1,7/21/10 2:51 PM
1147,Harlem,NB,26th,Cermak,0.504271882,S,Outside City Limits,-87.80325002,41.84311503,-87.80352373,41.85041879,-1,7/21/10 2:51 PM
1148,Harlem,NB,Cermak,Roosevelt,1.0131203,S,Outside City Limits,-87.80352373,41.85041879,-87.8039753,41.86509445,-1,7/21/10 2:51 PM
1149,Harlem,NB,Roosevelt,I-290 Expy,0.59076378,S,Outside City Limits,-87.8039753,41.86509445,-87.80433798,41.87364998,-1,7/21/10 2:51 PM
1150,Harlem,NB,I-290 Expy,Madison,0.417640778,S,Outside City Limits,-87.80433798,41.87364998,-87.80454881,41.87969928,-1,7/21/10 2:51 PM
1151,Harlem,NB,Madison,Chicago,1.005900311,S,Outside City Limits,-87.80454881,41.87969928,-87.80510079,41.8942683,-1,12/21/16 10:50 PM
1152,Harlem,NB,Chicago,North Ave,1.007062287,N,Outside City Limits,-87.80510079,41.8942683,-87.80555365,41.90885603,24,12/21/16 10:50 PM
1153,Harlem,NB,Forest Preserve Ave,Gunnison,1.002843932,N,Outside City Limits,-87.80714975,41.95381382,-87.80698239,41.96834367,27,12/21/16 10:50 PM
1154,Harlem,SB,87th,95th,0.985856856,S,Outside City Limits,-87.79929815,41.73353707,-87.79873517,41.71925847,-1,7/21/10 2:51 PM
1155,Harlem,SB,79th,87th,1.02154902,S,Outside City Limits,-87.80000734,41.7483295,-87.79929815,41.73353707,-1,7/21/10 2:51 PM
1156,Harlem,SB,71st,79th,0.998187349,S,Outside City Limits,-87.800474,41.7627887,-87.80000734,41.7483295,-1,7/21/10 2:51 PM
1157,Harlem,SB,6700 South,71st,0.591573842,S,Outside City Limits,-87.80505357,41.77064486,-87.800474,41.7627887,-1,7/21/10 2:51 PM
1159,Harlem,SB,63rd,6700 South,0.237664115,S,Outside City Limits,-87.80115331,41.77726806,-87.80505357,41.77064486,-1,7/21/10 2:51 PM
1160,Harlem,SB,I-55 Expy,53RD,0.25610823,S,Outside City Limits,-87.80216472,41.79951801,-87.8019093,41.79581204,-1,7/21/10 2:51 PM
1161,Harlem,SB,47th,I-55 Expy,0.471806001,S,Outside City Limits,-87.80220358,41.80635422,-87.80216472,41.79951801,-1,7/21/10 2:51 PM
1162,Harlem,SB,41ST,47th,0.777183217,S,Outside City Limits,-87.80263878,41.81761054,-87.80220358,41.80635422,-1,7/21/10 2:51 PM
1163,Harlem,SB,Pershing,41ST,0.251006425,S,Outside City Limits,-87.8030252,41.82124483,-87.80263878,41.81761054,-1,7/21/10 2:51 PM
1164,Harlem,SB,Ogden,Pershing,0.173022844,S,Outside City Limits,-87.80292191,41.82375081,-87.8030252,41.82124483,-1,7/21/10 2:51 PM
1165,Harlem,SB,26th,Ogden,1.336960097,S,Outside City Limits,-87.80365002,41.84311503,-87.80292191,41.82375081,-1,7/21/10 2:51 PM
1166,Harlem,SB,Cermak,26th,0.504271882,S,Outside City Limits,-87.80392373,41.85041879,-87.80365002,41.84311503,-1,7/21/10 2:51 PM
1167,Harlem,SB,Roosevelt,Cermak,1.0131203,S,Outside City Limits,-87.8044753,41.86509445,-87.80392373,41.85041879,-1,7/21/10 2:51 PM
1168,Harlem,SB,I-290 Expy,Roosevelt,0.59076378,S,Outside City Limits,-87.80473798,41.87364998,-87.8044753,41.86509445,-1,7/21/10 2:51 PM
1169,Harlem,SB,Madison,I-290 Expy,0.417640778,S,Outside City Limits,-87.80494881,41.87969928,-87.80473798,41.87364998,-1,7/21/10 2:51 PM
1170,Harlem,SB,Chicago,Madison,1.005900311,N,Outside City Limits,-87.80550079,41.8942683,-87.80494881,41.87969928,-1,12/21/16 10:50 PM
1171,Harlem,SB,North Ave,Chicago,1.007062287,N,Outside City Limits,-87.80595365,41.90885603,-87.80550079,41.8942683,26,12/21/16 10:50 PM
1172,Harlem,SB,Gunnison,Forest Preserve Ave,1.002843932,N,Outside City Limits,-87.80738239,41.96834367,-87.80754975,41.95381382,19,12/21/16 10:50 PM
1173,Indiana,NB,130th,127th,0.297679101,S,Outside City Limits,-87.61827045,41.65910629,-87.61748652,41.66337931,-1,12/21/16 10:50 PM
1174,Jackson,EB,Columbus,Lake Shore Dr,0.167479459,E,,-87.62067868,41.87819453,-87.61743223,41.87823871,-1,7/21/10 2:51 PM
1175,Jackson,WB,Lake Shore Dr,Columbus,0.167479459,E,,-87.61742916,41.87851311,-87.62067563,41.87846893,-1,7/21/10 2:51 PM
1178,57th,EB,Stony Island,Lake Shore Dr,0.3745,E,,-87.58389078,41.79250567,-87.58030282,41.79228062,20,12/21/16 10:50 PM
1181,57th,WB,Lake Shore Dr,Stony Island,0.3745,E,,-87.58029961,41.79255503,-87.58388758,41.79278008,24,12/21/16 10:50 PM
1182,Broadway,NB,Hollywood,Devon,0.882967918,N,,-87.65994165,41.98546135,-87.66017285,41.99820756,-1,12/21/16 10:50 PM
1183,Sheridan,NB,Devon,Pratt,0.519240794,N,,-87.66017285,41.99820756,-87.66073575,42.00553898,21,12/21/16 10:50 PM
1184,Sheridan,NB,Pratt,Touhy,0.519765416,N,,-87.66073575,42.00553898,-87.66326941,42.01282886,27,12/21/16 10:50 PM
1185,Broadway,SB,Devon,Hollywood,0.882967918,N,,-87.66057285,41.99820972,-87.66030944,41.98546351,-1,12/21/16 10:50 PM
1186,Sheridan,SB,Pratt,Devon,0.519240794,N,,-87.66110366,42.00554114,-87.66057285,41.99820972,14,12/21/16 10:50 PM
1187,Sheridan,SB,Touhy,Pratt,0.519765416,N,,-87.66363736,42.01283101,-87.66110366,42.00554114,-1,12/21/16 10:50 PM
1188,Clark,NB,Ashland,Ridge,0.155005646,N,,-87.66952653,41.98675189,-87.66979977,41.98969736,-1,12/21/16 10:50 PM
1189,Clark,SB,Ridge,Ashland,0.155005646,N,,-87.67016758,41.98969948,-87.66971,41.987541,-1,12/21/16 10:50 PM
1192,Dr Martin L King Jr,NB,24th,Cermak,0.254644034,S,,-87.61815866,41.84934828,-87.619411,41.85300071,22,12/21/16 10:50 PM
1193,Dr Martin L King Jr,SB,Cermak,24th,0.254644034,S,,-87.61922418,41.85300299,-87.61852567,41.84935056,22,12/21/16 10:50 PM
1194,Oakwood,EB,Cottage Grove,Lake Shore Dr,0.35,E,,-87.60689442,41.82387853,-87.60092442,41.82512853,-1,10/27/11 11:31 AM
1195,Oakwood,WB,Lake Shore Dr,Cottage Grove,0.35,E,,-87.60092442,41.82532853,-87.60689442,41.82407853,-1,10/27/11 11:31 AM
1196,Halsted,NB,111th,107th,0.5,S,,-87.642187,41.692355,-87.642417,41.69964,-1,12/21/16 10:50 PM
1197,Halsted,NB,107th,103rd,0.5,S,,-87.642417,41.69964,-87.642643,41.706916,-1,12/21/16 10:50 PM
1198,Halsted,NB,103rd,99th,0.5,S,,-87.642643,41.706916,-87.642814,41.714215,-1,12/21/16 10:50 PM
1199,Halsted,NB,99th,95th,0.5,S,,-87.642814,41.714215,-87.643022,41.721458,-1,12/21/16 10:50 PM
1200,Halsted,NB,95th,91st,0.5,S,,-87.643022,41.721458,-87.643226,41.728767,-1,12/21/16 10:50 PM
1201,Halsted,NB,91st,87th,0.5,S,,-87.643226,41.728767,-87.643376,41.736073,-1,12/21/16 10:50 PM
1202,Halsted,NB,87th,83rd,0.5,S,,-87.643376,41.736073,-87.643641,41.743359,-1,12/21/16 10:50 PM
1203,Halsted,NB,83rd,79th,0.5,S,,-87.643641,41.743359,-87.643853,41.750643,-1,12/21/16 10:50 PM
1204,Halsted,NB,79th,76th,0.38,S,,-87.643853,41.750643,-87.643993,41.756089,26,12/21/16 10:50 PM
1205,Halsted,NB,76th,71st,0.62,S,,-87.643993,41.756089,-87.644221,41.765201,29,12/21/16 10:50 PM
1206,Halsted,NB,71st,67th,0.5,S,,-87.644221,41.765201,-87.644407,41.772472,28,12/21/16 10:50 PM
1207,Halsted,NB,67th,63rd,0.5,S,,-87.644407,41.772472,-87.644597,41.779751,27,12/21/16 10:50 PM
1208,Halsted,NB,63rd,59th,0.5,S,,-87.644597,41.779751,-87.64478,41.787025,21,12/21/16 10:50 PM
1209,Halsted,NB,59th,55th,0.5,S,,-87.64478,41.787025,-87.64497,41.794301,-1,12/21/16 10:50 PM
1210,Halsted,NB,55th,51st,0.5,S,,-87.64497,41.794301,-87.645156,41.801585,-1,12/21/16 10:50 PM
1211,Halsted,NB,51st,47th,0.5,S,,-87.645156,41.801585,-87.645349,41.808864,-1,12/21/16 10:50 PM
1212,Halsted,NB,47th,43rd,0.5,S,,-87.645349,41.808864,-87.645535,41.816184,21,12/21/16 10:50 PM
1213,Halsted,NB,43rd,Pershing,0.5,S,,-87.645535,41.816184,-87.645736,41.823458,22,12/21/16 10:50 PM
1214,Halsted,NB,Pershing,35th,0.5,S,,-87.645736,41.823458,-87.645915,41.83075,19,12/21/16 10:50 PM
1215,Halsted,NB,35th,31st,0.5,S,,-87.645915,41.83075,-87.646086,41.838046,19,12/21/16 10:50 PM
1216,Halsted,NB,31st,Archer,0.63,S,,-87.646086,41.838046,-87.646297,41.847196,21,12/21/16 10:50 PM
1217,Halsted,NB,Archer,Cermak,0.4,S,,-87.646297,41.847196,-87.646305,41.852646,-1,12/21/16 10:50 PM
1218,Halsted,NB,Cermak,16th,0.5,S,,-87.646305,41.852646,-87.646517,41.859912,-1,12/21/16 10:50 PM
1219,Halsted,NB,16th,Roosevelt,0.5,S,,-87.646517,41.859912,-87.646729,41.867152,-1,12/21/16 10:50 PM
1220,Halsted,NB,Roosevelt,Harrison,0.5,S,,-87.646729,41.867152,-87.646935,41.874338,26,12/21/16 10:50 PM
1221,Halsted,NB,Harrison,Madison,0.52,S,,-87.646935,41.874338,-87.647171,41.881776,20,12/21/16 10:50 PM
1222,Halsted,NB,Madison,Grand,0.65,N,,-87.647171,41.881776,-87.647427,41.891185,20,12/21/16 10:50 PM
1223,Halsted,NB,Grand,Chicago,0.35,N,,-87.647427,41.891185,-87.647555,41.896397,24,12/21/16 10:50 PM
1224,Halsted,NB,Chicago,Division,0.5,N,,-87.647555,41.896397,-87.647904,41.903636,28,12/21/16 10:50 PM
1225,Halsted,NB,Division,North Ave,0.5,N,,-87.647904,41.903636,-87.648083,41.91092,20,12/21/16 10:50 PM
1226,Halsted,NB,North Ave,Armitage,0.5,N,,-87.648083,41.91092,-87.648318,41.91818,21,12/21/16 10:50 PM
1227,Halsted,NB,Armitage,Fullerton,0.5,N,,-87.648318,41.91818,-87.64857,41.925454,14,12/21/16 10:50 PM
1228,Halsted,NB,Fullerton,Diversey,0.5,N,,-87.64857,41.925454,-87.64882,41.932719,19,12/21/16 10:50 PM
1229,Halsted,NB,Diversey,Belmont,0.5,N,,-87.64882,41.932719,-87.649077,41.939979,-1,12/21/16 10:50 PM
1230,Halsted,NB,Belmont,Addison,0.5,N,,-87.649077,41.939979,-87.649296,41.947316,24,12/21/16 10:50 PM
1231,Halsted,NB,Addison,Irving Park,0.5,N,,-87.649296,41.947316,-87.649509,41.954562,18,12/21/16 10:50 PM
1232,Halsted,SB,107th,111th,0.5,S,,-87.642797,41.69964,-87.642567,41.692355,-1,12/21/16 10:50 PM
1233,Halsted,SB,103rd,107th,0.5,S,,-87.643023,41.706916,-87.642797,41.69964,-1,12/21/16 10:50 PM
1234,Halsted,SB,99th,103rd,0.5,S,,-87.643194,41.714215,-87.643023,41.706916,-1,12/21/16 10:50 PM
1235,Halsted,SB,95th,99th,0.5,S,,-87.643402,41.721458,-87.643194,41.714215,-1,12/21/16 10:50 PM
1236,Halsted,SB,91st,95th,0.5,S,,-87.643606,41.728767,-87.643402,41.721458,-1,12/21/16 10:50 PM
1237,Halsted,SB,87th,91st,0.5,S,,-87.643756,41.736073,-87.643606,41.728767,-1,12/21/16 10:50 PM
1238,Halsted,SB,83rd,87th,0.5,S,,-87.644021,41.743359,-87.643756,41.736073,-1,12/21/16 10:50 PM
1239,Halsted,SB,79th,83rd,0.5,S,,-87.644233,41.750643,-87.644021,41.743359,-1,12/21/16 10:50 PM
1240,Halsted,SB,76th,79th,0.38,S,,-87.644373,41.756089,-87.644233,41.750643,-1,12/21/16 10:50 PM
1241,Halsted,SB,71st,76th,0.62,S,,-87.644601,41.765201,-87.644373,41.756089,-1,12/21/16 10:50 PM
1242,Halsted,SB,67th,71st,0.5,S,,-87.644787,41.772472,-87.644601,41.765201,-1,12/21/16 10:50 PM
1243,Halsted,SB,63rd,67th,0.5,S,,-87.644977,41.779751,-87.644787,41.772472,16,12/21/16 10:50 PM
1244,Halsted,SB,59th,63rd,0.5,S,,-87.64516,41.787025,-87.644977,41.779751,19,12/21/16 10:50 PM
1245,Halsted,SB,55th,59th,0.5,S,,-87.64535,41.794301,-87.64516,41.787025,20,12/21/16 10:50 PM
1246,Halsted,SB,51st,55th,0.5,S,,-87.645536,41.801585,-87.64535,41.794301,18,12/21/16 10:50 PM
1247,Halsted,SB,47th,51st,0.5,S,,-87.645729,41.808864,-87.645536,41.801585,20,12/21/16 10:50 PM
1248,Halsted,SB,43rd,47th,0.5,S,,-87.645915,41.816184,-87.645729,41.808864,28,12/21/16 10:50 PM
1249,Halsted,SB,Pershing,43rd,0.5,S,,-87.646116,41.823458,-87.645915,41.816184,25,12/21/16 10:50 PM
1250,Halsted,SB,35th,Pershing,0.5,S,,-87.646295,41.83075,-87.646116,41.823458,20,12/21/16 10:50 PM
1251,Halsted,SB,31st,35th,0.5,S,,-87.646466,41.838046,-87.646295,41.83075,16,12/21/16 10:50 PM
1252,Halsted,SB,Archer,31st,0.63,S,,-87.646677,41.847196,-87.646466,41.838046,20,12/21/16 10:50 PM
1253,Halsted,SB,Cermak,Archer,0.4,S,,-87.646685,41.852646,-87.646677,41.847196,-1,12/21/16 10:50 PM
1254,Halsted,SB,16th,Cermak,0.5,S,,-87.646897,41.859912,-87.646685,41.852646,-1,12/21/16 10:50 PM
1255,Halsted,SB,Roosevelt,16th,0.5,S,,-87.647109,41.867152,-87.646897,41.859912,-1,12/21/16 10:50 PM
1256,Halsted,SB,Harrison,Roosevelt,0.5,S,,-87.647315,41.874338,-87.647109,41.867152,17,12/21/16 10:50 PM
1257,Halsted,SB,Madison,Harrison,0.52,N,,-87.647551,41.881776,-87.647315,41.874338,14,12/21/16 10:50 PM
1258,Halsted,SB,Grand,Madison,0.65,N,,-87.647807,41.891185,-87.647551,41.881776,9,12/21/16 10:50 PM
1259,Halsted,SB,Chicago,Grand,0.35,N,,-87.647935,41.896397,-87.647807,41.891185,-1,12/21/16 10:50 PM
